"","subject","activityLabel","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z"
"2550",20,"LAYING",0.80776548,-0.49185543,0.04892366,-0.88752129,-0.8483754,-0.87710861
"2551",20,"LAYING",0.7762143,-0.5296199,0.049864643,-0.93892201,-0.92546454,-0.88829552
"2552",20,"LAYING",0.76350169,-0.54382286,0.047927062,-0.96972865,-0.94368961,-0.89599753
"2553",20,"LAYING",0.77442492,-0.52666024,0.060061423,-0.93401393,-0.88095782,-0.86330617
"2554",20,"LAYING",0.79178631,-0.50077861,0.074574273,-0.97433021,-0.94532444,-0.95473423
"2555",20,"LAYING",0.79012605,-0.49272969,0.069229194,-0.97065124,-0.96712877,-0.91061697
"2556",20,"LAYING",0.78751063,-0.4946841,0.067942767,-0.97879638,-0.96389558,-0.91611342
"2557",20,"LAYING",0.78848194,-0.5088124,0.071331387,-0.97211503,-0.92735335,-0.9630371
"2558",20,"LAYING",0.77825352,-0.52435663,0.07844607,-0.94663493,-0.93988538,-0.93360212
"2559",20,"LAYING",0.82298941,-0.49433278,0.051806998,-0.85595999,-0.86032297,-0.89334376
"2560",20,"LAYING",0.77497534,-0.52901697,0.049019964,-0.89379508,-0.91605624,-0.94601634
"2561",20,"LAYING",0.75960687,-0.53887177,0.044887907,-0.96018934,-0.97315585,-0.96817354
"2562",20,"LAYING",0.76852594,-0.52760485,0.056721307,-0.95801832,-0.94315444,-0.92367684
"2563",20,"LAYING",0.76606078,-0.51556985,0.06802429,-0.96324469,-0.9732097,-0.96668758
"2564",20,"LAYING",0.75841744,-0.50983771,0.052951574,-0.97649828,-0.96860855,-0.8583283
"2565",20,"LAYING",0.75699713,-0.5239926,0.031419171,-0.97637355,-0.8960084,-0.88603359
"2566",20,"LAYING",0.76144553,-0.54181674,0.038773614,-0.96700181,-0.95085369,-0.89529526
"2567",24,"LAYING",0.97193851,-0.14006713,-0.019652889,-0.99548094,-0.9966037,-0.93062265
"2568",24,"LAYING",0.97280615,-0.13447942,0.0056386595,-0.99630335,-0.9613372,-0.87350797
"2569",24,"LAYING",0.97404495,-0.11791563,0.018501483,-0.99637586,-0.93368145,-0.95224304
"2570",24,"LAYING",0.97392827,-0.10770862,0.021505122,-0.99566845,-0.97593377,-0.94021675
"2571",24,"LAYING",0.97360555,-0.10460168,0.027802299,-0.99724825,-0.96848634,-0.9656556
"2572",24,"LAYING",0.97463567,-0.1029897,0.022281105,-0.99621606,-0.98082554,-0.93453367
"2573",24,"LAYING",0.9760952,-0.10323959,0.0086156847,-0.99500313,-0.98530166,-0.91743064
"2574",24,"LAYING",0.97665702,-0.099254604,0.0084034676,-0.99841049,-0.98573227,-0.93267409
"2575",24,"LAYING",0.97588555,-0.097345588,0.019101252,-0.99806828,-0.98548953,-0.96807146
"2576",24,"LAYING",0.97539005,-0.097391461,0.020481022,-0.99894965,-0.98471144,-0.98118814
"2577",24,"LAYING",0.9759197,-0.093005233,0.025294508,-0.99717021,-0.97246484,-0.96233111
"2578",24,"LAYING",0.97648249,-0.089986964,0.029333303,-0.9992713,-0.98731181,-0.98191622
"2579",24,"LAYING",0.97630197,-0.097346375,0.020144803,-0.99953417,-0.96582938,-0.93818185
"2580",24,"LAYING",0.97594718,-0.10641995,0.0067419459,-0.99883267,-0.97778413,-0.95603536
"2581",24,"LAYING",0.97552518,-0.10906397,0.0019081032,-0.99885477,-0.99550758,-0.99624747
"2582",24,"LAYING",0.97500124,-0.10708626,0.004522054,-0.99859384,-0.99134114,-0.98371453
"2583",24,"LAYING",0.97518968,-0.1032623,0.0072260361,-0.99725679,-0.98527421,-0.99083065
"2584",24,"LAYING",0.97600843,-0.10139447,0.0073951226,-0.99749386,-0.99257249,-0.99579602
"2585",24,"LAYING",0.96587758,-0.14662647,-0.088019033,-0.98508105,-0.91766895,-0.90025704
"2586",24,"LAYING",0.96745552,-0.14949503,-0.075065696,-0.9935472,-0.93286907,-0.9869839
"2587",24,"LAYING",0.969236,-0.13333732,-0.076100831,-0.99537526,-0.96052305,-0.9929536
"2588",24,"LAYING",0.96874273,-0.13778328,-0.07220794,-0.99453634,-0.94297986,-0.95850038
"2589",24,"LAYING",0.9675264,-0.15298226,-0.061653725,-0.99786624,-0.95867021,-0.94937359
"2590",24,"LAYING",0.96792164,-0.15367295,-0.060139044,-0.99756186,-0.96975795,-0.96675472
"2591",24,"LAYING",0.96912367,-0.14570717,-0.062932443,-0.99655836,-0.98063289,-0.97907437
"2592",24,"LAYING",0.96957936,-0.14465485,-0.061781478,-0.99781571,-0.98912379,-0.97696816
"2593",24,"LAYING",0.96901773,-0.14595799,-0.06902371,-0.9978981,-0.99106583,-0.95159623
"2594",24,"LAYING",0.96906737,-0.14288158,-0.075057392,-0.99837731,-0.98396203,-0.98226279
"2595",24,"LAYING",0.97009044,-0.1342864,-0.07070802,-0.99676166,-0.96368903,-0.97090698
"2596",24,"LAYING",0.9702495,-0.12810523,-0.07322767,-0.99587186,-0.97454786,-0.94523747
"2597",24,"LAYING",0.96766643,-0.136962,-0.088986774,-0.98979768,-0.9476643,-0.92806738
"2598",24,"LAYING",0.96527395,-0.14557546,-0.098453655,-0.9960849,-0.98891828,-0.98966605
"2599",24,"LAYING",0.96637977,-0.14448228,-0.091994253,-0.99273055,-0.99398374,-0.94609442
"2600",24,"LAYING",0.93267331,0.20994586,0.12748569,-0.91215878,-0.76960793,-0.67562509
"2601",24,"LAYING",0.91124763,0.23315206,0.15252388,-0.97089031,-0.97666712,-0.95590488
"2602",24,"LAYING",0.90966685,0.23196388,0.14724141,-0.99009668,-0.98754958,-0.99250298
"2603",24,"LAYING",0.91055302,0.23510875,0.14570102,-0.9945775,-0.99398683,-0.98084091
"2604",24,"LAYING",0.90683099,0.23791616,0.14985211,-0.98569656,-0.98666118,-0.94129157
"2605",24,"LAYING",0.90066512,0.24493754,0.16516569,-0.98211803,-0.96970473,-0.92811586
"2606",24,"LAYING",0.89556106,0.2527232,0.17449205,-0.99115091,-0.98275487,-0.99184405
"2607",24,"LAYING",0.89249779,0.2583003,0.17536535,-0.99217326,-0.98251254,-0.9963556
"2608",24,"LAYING",0.89148541,0.2609997,0.17621476,-0.99784608,-0.99547145,-0.99705956
"2609",24,"LAYING",0.89211851,0.26005907,0.17711484,-0.99877856,-0.99593858,-0.99595109
"2610",24,"LAYING",0.89222183,0.25986918,0.17739755,-0.99861876,-0.99756499,-0.99814194
"2611",24,"LAYING",0.89118676,0.26162552,0.17845006,-0.99460147,-0.99072035,-0.98558354
"2612",24,"LAYING",0.88656499,0.26757637,0.18628833,-0.98136521,-0.97266427,-0.95177486
"2613",24,"LAYING",0.88072951,0.27398975,0.19591311,-0.98685721,-0.98474815,-0.97189571
"2614",24,"LAYING",0.88063878,0.27263022,0.19686847,-0.98989108,-0.98206882,-0.98440469
"2615",24,"LAYING",0.88307063,0.26903204,0.19422227,-0.99693253,-0.99507658,-0.99448953
"2616",24,"LAYING",0.8834584,0.26842902,0.19378885,-0.99969793,-0.99869115,-0.99892612
"2617",24,"LAYING",0.88369068,0.26906386,0.19374837,-0.99912024,-0.99566721,-0.99945275
"2618",24,"LAYING",0.88327999,0.26923447,0.19372017,-0.99728017,-0.99599866,-0.99849784
"2619",24,"LAYING",0.96545349,0.070703581,-0.022545434,-0.98575008,-0.9321045,-0.77853405
"2620",24,"LAYING",0.96401573,0.089611311,-0.036377134,-0.99741614,-0.94009902,-0.94447141
"2621",24,"LAYING",0.96361713,0.099119985,-0.029088945,-0.99689446,-0.99023025,-0.99321278
"2622",24,"LAYING",0.96263594,0.10134859,-0.026825657,-0.9983022,-0.98533529,-0.98504619
"2623",24,"LAYING",0.96271387,0.10309253,-0.026617305,-0.99712339,-0.98532648,-0.98459414
"2624",24,"LAYING",0.96371772,0.1013089,-0.027122252,-0.99686292,-0.98498391,-0.98345127
"2625",24,"LAYING",0.96390302,0.10166302,-0.02374927,-0.99840783,-0.98727774,-0.98305157
"2626",24,"LAYING",0.96333091,0.10371724,-0.02085539,-0.99910427,-0.99785931,-0.99339375
"2627",24,"LAYING",0.96305582,0.10235798,-0.018418414,-0.99960281,-0.99335082,-0.98908074
"2628",24,"LAYING",0.96286425,0.10277602,-0.017521083,-0.99946647,-0.99063213,-0.98961691
"2629",24,"LAYING",0.9625679,0.10447439,-0.024234605,-0.99863247,-0.9959516,-0.95535005
"2630",24,"LAYING",0.9615257,0.10786448,-0.029219521,-0.99581764,-0.97930953,-0.97512415
"2631",24,"LAYING",0.96042982,0.11374411,-0.023270485,-0.99843936,-0.98238747,-0.962599
"2632",24,"LAYING",0.96047714,0.1145854,-0.01513938,-0.99879994,-0.99007779,-0.97523087
"2633",24,"LAYING",0.96136716,0.11151739,-0.0095515196,-0.99707953,-0.99205878,-0.9829347
"2634",24,"LAYING",-0.38707712,0.74142886,0.68844715,-0.90700277,-0.93638956,-0.95326905
"2635",24,"LAYING",-0.39842589,0.73226513,0.6940597,-0.99296063,-0.99573479,-0.99012895
"2636",24,"LAYING",-0.40075723,0.73225008,0.69592534,-0.98844329,-0.99766467,-0.99584723
"2637",24,"LAYING",-0.40002543,0.73148922,0.69664535,-0.98027308,-0.99669948,-0.99711819
"2638",24,"LAYING",-0.39674466,0.73148659,0.69672928,-0.98345093,-0.9972361,-0.99831805
"2639",24,"LAYING",-0.39262567,0.73203328,0.69579607,-0.98536499,-0.99922581,-0.99504403
"2640",24,"LAYING",-0.39237215,0.73192098,0.69541583,-0.98529398,-0.99875329,-0.99579906
"2641",24,"LAYING",-0.38744,0.73254951,0.69379495,-0.96372011,-0.9956453,-0.98648283
"2642",24,"LAYING",-0.38435699,0.73317822,0.69248936,-0.97471256,-0.99818936,-0.99402788
"2643",24,"LAYING",-0.3845256,0.7339113,0.69157305,-0.97428052,-0.99445846,-0.98823863
"2644",24,"LAYING",-0.37987615,0.73556198,0.69055532,-0.98540176,-0.99499264,-0.99278999
"2645",24,"LAYING",-0.37710202,0.73659533,0.68983823,-0.98491925,-0.9981649,-0.98893215
"2646",24,"LAYING",-0.37750486,0.73694972,0.68834432,-0.97750091,-0.99808594,-0.99263508
"2647",24,"LAYING",-0.38529548,0.73623342,0.68964386,-0.97114843,-0.99553015,-0.98918314
"2648",24,"LAYING",-0.38617397,0.73575169,0.6898431,-0.97910724,-0.99792187,-0.99050538
"2649",24,"LAYING",-0.38900078,0.73498416,0.69126122,-0.96612811,-0.99343066,-0.98019944
"2650",24,"LAYING",-0.39141678,0.73365074,0.69311203,-0.97288226,-0.99623623,-0.98853305
"2651",24,"LAYING",-0.39083662,0.73332147,0.6934723,-0.96818458,-0.99695987,-0.98568334
"2652",24,"LAYING",-0.47189265,0.7788369,0.6520154,-0.94204637,-0.95779901,-0.9902609
"2653",24,"LAYING",-0.46088266,0.77313515,0.65398298,-0.9697836,-0.9968417,-0.98733126
"2654",24,"LAYING",-0.45884681,0.77404745,0.65458362,-0.98112674,-0.99503323,-0.98239841
"2655",24,"LAYING",-0.46455546,0.77731239,0.65131866,-0.95904651,-0.98346185,-0.97857262
"2656",24,"LAYING",-0.47085628,0.78220576,0.64649816,-0.96639068,-0.98733987,-0.97943163
"2657",24,"LAYING",-0.46459183,0.78500863,0.64169143,-0.96471544,-0.9953163,-0.97977853
"2658",24,"LAYING",-0.46053168,0.78551289,0.64002062,-0.9874298,-0.99774215,-0.99490454
"2659",24,"LAYING",-0.46677824,0.78395893,0.64249766,-0.98041238,-0.99195094,-0.98592372
"2660",24,"LAYING",-0.46897809,0.78186244,0.64497306,-0.98925041,-0.99463073,-0.99083417
"2661",24,"LAYING",-0.46803336,0.78107484,0.64675196,-0.99295523,-0.99981954,-0.99169038
"2662",24,"LAYING",-0.47125029,0.78038648,0.64929075,-0.9874931,-0.99592457,-0.9886513
"2663",24,"LAYING",-0.47308462,0.77962247,0.65015449,-0.99146806,-0.99736277,-0.99055507
"2664",24,"LAYING",-0.47323914,0.77936753,0.64953659,-0.9882386,-0.99694679,-0.99017268
"2665",24,"LAYING",-0.47680765,0.77832353,0.65125826,-0.98397113,-0.99472217,-0.98675538
"2666",24,"LAYING",-0.47527516,0.7779004,0.65167556,-0.97819898,-0.99704849,-0.98984419
"2667",24,"LAYING",-0.47211549,0.77846858,0.64989026,-0.98432883,-0.99703493,-0.99339688
"2668",24,"LAYING",-0.47717578,0.7774312,0.65081101,-0.97893191,-0.99352581,-0.9896523
"2669",24,"LAYING",-0.47737335,0.77683982,0.6520643,-0.98235786,-0.99640471,-0.99431718
"2670",24,"LAYING",0.96629385,-0.074300844,-0.13491645,-0.98013551,-0.89423647,-0.96444117
"2671",24,"LAYING",0.96150086,-0.09554597,-0.13399236,-0.9825843,-0.95542927,-0.97016016
"2672",24,"LAYING",0.96285802,-0.095863912,-0.13116027,-0.98256774,-0.97660017,-0.96109655
"2673",24,"LAYING",0.96718808,-0.095556524,-0.13302857,-0.99071647,-0.97391584,-0.95884687
"2674",24,"LAYING",0.96717426,-0.098867853,-0.13421245,-0.9896313,-0.98270966,-0.96088814
"2675",24,"LAYING",0.96550262,-0.097848456,-0.12776405,-0.98930986,-0.98138761,-0.97327023
"2676",24,"LAYING",0.96699881,-0.101135,-0.12464824,-0.98736976,-0.96866689,-0.97691887
"2677",24,"LAYING",0.96801759,-0.10478346,-0.12456853,-0.98958183,-0.98186814,-0.97131635
"2678",24,"LAYING",0.96564242,-0.10952206,-0.13406957,-0.98726928,-0.96440179,-0.93908835
"2679",24,"LAYING",0.96229854,-0.11379098,-0.14548449,-0.98567634,-0.97888278,-0.97801241
"2680",24,"LAYING",0.96370272,-0.11182903,-0.14162709,-0.97949642,-0.98355536,-0.94537489
"2681",24,"LAYING",0.97007445,-0.10535705,-0.12818321,-0.98218397,-0.96146251,-0.94355007
"2682",24,"LAYING",0.97166291,-0.091873047,-0.12533258,-0.98609465,-0.95433075,-0.95409006
"2683",24,"LAYING",0.96579615,-0.088376425,-0.13879216,-0.97435274,-0.97320306,-0.92601117
"2684",24,"LAYING",0.9695457,-0.071575829,-0.11504355,-0.96649446,-0.89868542,-0.85758453
"2685",24,"LAYING",0.96184662,-0.092123244,-0.13664655,-0.9712323,-0.92882656,-0.94507396
"2686",24,"LAYING",0.95672912,-0.098977986,-0.13779996,-0.99110186,-0.97677783,-0.9836896
"2687",24,"LAYING",0.96032143,-0.094931785,-0.13783529,-0.97818783,-0.982146,-0.98189286
"2688",24,"LAYING",0.96402841,-0.091877032,-0.1430232,-0.98320619,-0.98019499,-0.96879307
"2689",24,"LAYING",0.96228623,-0.091331202,-0.143906,-0.98421413,-0.97730464,-0.96339126
"2690",24,"LAYING",0.96313235,-0.092965729,-0.1357643,-0.98469458,-0.98054418,-0.95512126
"2691",24,"LAYING",0.96426765,-0.091674073,-0.13535907,-0.98931409,-0.97638962,-0.96710471
"2692",24,"LAYING",0.96113471,-0.098234241,-0.13649861,-0.98818155,-0.94904145,-0.9647894
"2693",24,"LAYING",0.95902093,-0.10195983,-0.13215421,-0.99138204,-0.96622582,-0.97024559
"2694",24,"LAYING",0.95954006,-0.095469027,-0.13767737,-0.99151858,-0.97627481,-0.95363679
"2695",24,"LAYING",0.96252141,-0.099680296,-0.14236953,-0.98824283,-0.96145473,-0.97383717
"2696",24,"LAYING",0.96546037,-0.10655132,-0.13409503,-0.9910073,-0.97998246,-0.9480659
"2697",24,"LAYING",0.96602409,-0.10337853,-0.13594888,-0.99175026,-0.97183265,-0.9338694
"2698",24,"LAYING",0.94956666,-0.094922944,-0.14666678,-0.95493866,-0.92345808,-0.87906858
"2699",24,"LAYING",0.96422275,-0.10905297,-0.14054873,-0.95338062,-0.97911712,-0.94585787
"2700",24,"LAYING",0.96460557,-0.10278399,-0.14070852,-0.95907743,-0.95160744,-0.95195133
"2701",24,"LAYING",0.95624613,-0.095318775,-0.13592259,-0.97750188,-0.96340808,-0.96910635
"2702",24,"LAYING",0.95271536,-0.1001054,-0.14484427,-0.98140127,-0.96386153,-0.94198345
"2703",24,"LAYING",0.93592006,-0.10659847,-0.1440675,-0.939352,-0.95865804,-0.95629785
"2704",24,"LAYING",0.93604739,-0.10205104,-0.14042191,-0.9593782,-0.9569554,-0.98213076
"2705",24,"LAYING",0.93324982,-0.13105213,-0.1855166,-0.95882124,-0.9757263,-0.88958876
"2706",24,"LAYING",0.94904435,-0.12231257,-0.1694115,-0.95181602,-0.93438907,-0.9813569
"2707",24,"LAYING",0.95900826,-0.11187895,-0.16957226,-0.98515348,-0.96885743,-0.96711955
"2708",24,"LAYING",0.95675231,-0.12187344,-0.17686923,-0.9791495,-0.9433941,-0.94899335
"2709",24,"LAYING",0.94773935,-0.1252941,-0.18101662,-0.96101502,-0.9574443,-0.95621107
"2710",24,"LAYING",0.94115069,-0.1126846,-0.17970332,-0.96491107,-0.95677155,-0.9404747
"2711",24,"LAYING",0.94891212,-0.098057333,-0.18846989,-0.95276499,-0.94496042,-0.90483706
"2712",24,"LAYING",0.94773992,-0.099516442,-0.18333066,-0.9520427,-0.94177415,-0.88878029
"2713",24,"LAYING",0.93934288,-0.10388217,-0.16924697,-0.98144724,-0.96541446,-0.9746341
"2714",24,"LAYING",0.94947223,-0.091032621,-0.16086953,-0.95645854,-0.95138069,-0.93235762
"2715",24,"LAYING",0.93462025,-0.10402383,-0.18843185,-0.97406118,-0.92308852,-0.87693877
"2716",24,"LAYING",0.93878332,-0.11759213,-0.17022297,-0.98213127,-0.96460699,-0.98090664
"2717",24,"LAYING",0.94243912,-0.1006972,-0.15826368,-0.98047665,-0.87405637,-0.92071991
"2718",24,"LAYING",0.95037805,-0.06721526,-0.14384583,-0.96667243,-0.87529963,-0.94702802
"2719",24,"LAYING",0.95794105,-0.078936365,-0.14388287,-0.97131043,-0.8365008,-0.95387932
"2720",24,"LAYING",0.95410923,-0.10624508,-0.14903762,-0.96573897,-0.92508601,-0.9754062
"2721",24,"LAYING",0.95291552,-0.092242192,-0.15855053,-0.97291456,-0.91347242,-0.93928986
"2722",24,"LAYING",0.95444894,-0.088195977,-0.16683717,-0.97584452,-0.94393602,-0.93334945
"2723",24,"LAYING",0.94479874,-0.094160495,-0.15127448,-0.96476288,-0.97085158,-0.87702837
"2724",24,"LAYING",0.94867705,-0.098695567,-0.13878626,-0.95022677,-0.94172558,-0.96032788
"2725",24,"LAYING",0.95891939,-0.17052906,-0.17618727,-0.89864802,-0.86999736,-0.74787748
"2726",24,"LAYING",0.92559086,-0.19520562,-0.22164171,-0.89928854,-0.94656578,-0.89851623
"2727",24,"LAYING",0.90778092,-0.20824087,-0.23205035,-0.9807968,-0.92371978,-0.97559039
"2728",24,"LAYING",0.90091391,-0.22701295,-0.23373292,-0.96673733,-0.91891575,-0.96574193
"2729",24,"LAYING",0.90119745,-0.23695807,-0.23547029,-0.96428931,-0.94529637,-0.96325596
"2730",24,"LAYING",0.91157343,-0.22407096,-0.2365209,-0.97340331,-0.91169778,-0.95606799
"2731",24,"LAYING",0.90780115,-0.22201021,-0.24235313,-0.95474551,-0.91633317,-0.94278114
"2732",24,"LAYING",0.90562689,-0.22533852,-0.242003,-0.95498901,-0.91674306,-0.91929257
"2733",24,"LAYING",0.91975796,-0.20104014,-0.2311974,-0.95269859,-0.89671778,-0.91436918
"2734",24,"LAYING",0.94161533,-0.14387653,-0.23916814,-0.91437129,-0.80746647,-0.93237344
"2735",24,"LAYING",0.92007123,-0.20030299,-0.24460315,-0.91253834,-0.82479035,-0.9452365
"2736",24,"LAYING",0.90297088,-0.22267804,-0.24665548,-0.97916729,-0.95406413,-0.96020797
"2737",24,"LAYING",0.89344046,-0.22333415,-0.25139419,-0.95726673,-0.91087678,-0.9528649
"2738",24,"LAYING",0.89581867,-0.22644414,-0.25707024,-0.93541804,-0.90992307,-0.93834245
"2739",24,"LAYING",0.9128475,-0.2122126,-0.24654709,-0.9444164,-0.92086476,-0.89996761
"2740",24,"LAYING",0.91352976,-0.19920528,-0.23906689,-0.96404527,-0.95505313,-0.94565324
"2741",24,"LAYING",0.90893475,-0.21029307,-0.24310687,-0.98208678,-0.92428238,-0.9556701
"2742",24,"LAYING",0.91275547,-0.21821822,-0.23828457,-0.98271193,-0.93500456,-0.95849302
"2743",24,"LAYING",0.91330696,-0.2014931,-0.24639734,-0.97729265,-0.91050245,-0.89779122
"2744",24,"LAYING",0.94473135,-0.14921669,-0.23016634,-0.95339058,-0.76463719,-0.9540882
"2745",24,"LAYING",0.92748185,-0.20259926,-0.22718675,-0.93645949,-0.89851829,-0.94429483
"2746",24,"LAYING",0.91316936,-0.20747013,-0.23724433,-0.9764484,-0.94489643,-0.91977031
"2747",24,"LAYING",0.90295747,-0.21880063,-0.24181327,-0.94992236,-0.87001623,-0.96129619
"2748",24,"LAYING",0.90367102,-0.23292067,-0.23451737,-0.94211442,-0.90674709,-0.92215599
"2749",24,"LAYING",0.9098292,-0.2194181,-0.23450614,-0.96426953,-0.93207334,-0.905028
"2750",24,"LAYING",0.8989772,-0.22112696,-0.25142869,-0.95796477,-0.92617625,-0.88431798
"2751",24,"LAYING",0.89282214,-0.23924067,-0.25734571,-0.97282945,-0.92203206,-0.93379311
"2752",24,"LAYING",0.90066893,-0.23186562,-0.24688837,-0.96184611,-0.89703844,-0.97242405
"2753",24,"LAYING",0.90705187,-0.21403238,-0.24308353,-0.98245656,-0.95795231,-0.96505501
"2754",24,"LAYING",0.96350574,-0.14988201,0.054656762,-0.97398855,-0.92823554,-0.80422942
"2755",24,"LAYING",0.96667154,-0.16177594,0.005395842,-0.98508347,-0.96854106,-0.77669454
"2756",24,"LAYING",0.96650803,-0.1745295,-0.024371465,-0.99174016,-0.9493611,-0.96326186
"2757",24,"LAYING",0.9642343,-0.17601669,-0.043356001,-0.99431462,-0.95021734,-0.86717514
"2758",24,"LAYING",0.96466009,-0.16833179,-0.056233181,-0.99354669,-0.96106637,-0.91358656
"2759",24,"LAYING",0.9664537,-0.16945594,-0.037932841,-0.99687372,-0.97106139,-0.89483181
"2760",24,"LAYING",0.96796084,-0.16658652,-0.028218519,-0.9951374,-0.97038567,-0.96716662
"2761",24,"LAYING",0.96944361,-0.15968742,-0.033199155,-0.99741103,-0.98326317,-0.9730657
"2762",24,"LAYING",0.97041318,-0.15268398,-0.030305809,-0.99773661,-0.97055986,-0.96717621
"2763",24,"LAYING",0.97115333,-0.14598261,-0.02567824,-0.99884139,-0.98626849,-0.99023418
"2764",24,"LAYING",0.97096895,-0.14772359,-0.025234565,-0.99743092,-0.97681896,-0.98526164
"2765",24,"LAYING",0.96985381,-0.15259719,-0.031351407,-0.99660477,-0.98324477,-0.95109695
"2766",24,"LAYING",0.96835974,-0.15616341,-0.043164024,-0.99549953,-0.97180006,-0.95630788
"2767",24,"LAYING",0.96597976,-0.17123224,-0.046508449,-0.992497,-0.92444437,-0.98394733
"2768",24,"LAYING",0.96423712,-0.18789037,-0.042846894,-0.99765505,-0.96537725,-0.98891416
"2769",24,"LAYING",0.96508456,-0.18442007,-0.03926054,-0.99500453,-0.95765613,-0.98329182
"2770",24,"LAYING",0.96619828,-0.17589584,-0.033570152,-0.99825232,-0.98730804,-0.96865401
"2771",24,"LAYING",0.96710833,-0.16697666,-0.027597071,-0.99587906,-0.9507559,-0.96801218
"2772",24,"LAYING",0.96871146,-0.15317126,-0.033171893,-0.99601012,-0.95839431,-0.94204476
"2773",24,"LAYING",0.9137649,-0.21098065,-0.18326121,-0.86691393,-0.79094391,-0.56750462
"2774",24,"LAYING",0.95127915,-0.17687379,-0.12049472,-0.91536,-0.87638179,-0.83044342
"2775",24,"LAYING",0.96085128,-0.1622236,-0.12502392,-0.98481528,-0.9867341,-0.90908164
"2776",24,"LAYING",0.95878168,-0.15704869,-0.12923286,-0.99498881,-0.9647223,-0.95360997
"2777",24,"LAYING",0.96108772,-0.14930491,-0.11701802,-0.99317037,-0.97985731,-0.9534453
"2778",24,"LAYING",0.9617975,-0.15249174,-0.11511985,-0.99534107,-0.96977854,-0.96477829
"2779",24,"LAYING",0.95929162,-0.1612646,-0.12618854,-0.99076937,-0.97772335,-0.94797788
"2780",24,"LAYING",0.95674386,-0.16421171,-0.13562111,-0.99581585,-0.99085508,-0.97567137
"2781",24,"LAYING",0.95614072,-0.16214007,-0.13564986,-0.99954026,-0.9886623,-0.98140114
"2782",24,"LAYING",0.95623071,-0.16405722,-0.1347826,-0.99969671,-0.98136994,-0.98529982
"2783",24,"LAYING",0.95720923,-0.16556178,-0.1305223,-0.99455168,-0.98827439,-0.94854956
"2784",24,"LAYING",0.95909916,-0.16504683,-0.11913024,-0.9948421,-0.98371214,-0.95176294
"2785",24,"LAYING",0.9580721,-0.17211542,-0.12045277,-0.98999766,-0.9658172,-0.94863284
"2786",24,"LAYING",0.95462705,-0.17735086,-0.1324142,-0.99146243,-0.98943033,-0.95713488
